time,subcycling_plastic_strain,trapezoid_plastic_strain,relative_difference_percent
5.724801000000000045e-06,3.502393309460001038e-06,3.603400000000000093e-06,2.803094037298080821e+00
5.727032999999999823e-06,3.509315768180000042e-06,3.606314000000000062e-06,2.689677932093545554e+00
5.729710999999999630e-06,3.517621478059999351e-06,3.609812000000000058e-06,2.553887070573223728e+00
5.732923999999999594e-06,3.527586469039999279e-06,3.614007999999999839e-06,2.391293294314804196e+00
5.736137999999999797e-06,3.537554561479999639e-06,3.619066000000000122e-06,2.252278309375967957e+00
5.739994999999999750e-06,3.549516892699999395e-06,3.624128999999999907e-06,2.058759699227056039e+00
5.744622999999999598e-06,3.563870449579998760e-06,3.630216000000000007e-06,1.827592364200952391e+00
5.750000000000000004e-06,3.580547000000000093e-06,3.637296249234648182e-06,1.560204210657549329e+00
5.750175999999999781e-06,3.580827660159999917e-06,3.637527999999999827e-06,1.558760230574167682e+00
5.755728999999999963e-06,3.589682807139999840e-06,3.646319000000000028e-06,1.553242951590362297e+00
5.761283000000000384e-06,3.598539548780000702e-06,3.655125999999999824e-06,1.548139550319171498e+00
5.766835999999999719e-06,3.607394695759999355e-06,3.663951000000000116e-06,1.543587898418967930e+00
5.772388999999999901e-06,3.616249842739999702e-06,3.672794000000000059e-06,1.539540667404715624e+00
5.777943000000000323e-06,3.625106584380000139e-06,3.681664000000000111e-06,1.536191668223932716e+00
5.780720000000000110e-06,3.629534955199999723e-06,3.690560999999999850e-06,1.653570955743588033e+00
5.782108000000000308e-06,3.631748343279999893e-06,3.695024999999999829e-06,1.712482506072352306e+00
5.783495999999999658e-06,3.633961731359998793e-06,3.697264000000000012e-06,1.712138182180153123e+00
5.784885000000000095e-06,3.636176714099999477e-06,3.699511999999999809e-06,1.711990281420909810e+00
5.786273000000000292e-06,3.638390102180000070e-06,3.701801000000000101e-06,1.712974247400117500e+00
5.787660999999999643e-06,3.640603490259998970e-06,3.704018000000000101e-06,1.712046478715846476e+00
5.789327000000000314e-06,3.643260193819999718e-06,3.706237000000000155e-06,1.699211523170278459e+00
5.791326000000000225e-06,3.646447919159999666e-06,3.708861000000000166e-06,1.682809920350223587e+00
5.793326000000000375e-06,3.649637239160000129e-06,3.712056000000000056e-06,1.681514525642930247e+00
5.795725000000000316e-06,3.653462828499999831e-06,3.715250999999999947e-06,1.663095481301266387e+00
5.798603999999999955e-06,3.658053854639999322e-06,3.719088000000000195e-06,1.641105167718560853e+00
5.800000000000000373e-06,3.660279999999999792e-06,3.720949198610307759e-06,1.630476401907517747e+00
5.802058000000000007e-06,3.663062141599999511e-06,3.723693000000000043e-06,1.628245357498605106e+00
5.806203999999999678e-06,3.668666980799999105e-06,3.729222999999999802e-06,1.623824029831433924e+00
5.811179000000000423e-06,3.675392517466666724e-06,3.735863999999999948e-06,1.618674623415981451e+00
5.816153000000000081e-06,3.682116702266666400e-06,3.743839999999999886e-06,1.648662809664234619e+00
5.821127999999999978e-06,3.688842238933333172e-06,3.751824999999999862e-06,1.678723316430448920e+00
5.826102999999999875e-06,3.695567775599999520e-06,3.759820999999999929e-06,1.708943707692478053e+00
5.829087000000000083e-06,3.699601745733333165e-06,3.767826000000000032e-06,1.810706074714354186e+00
5.832071999999999682e-06,3.703637067733332635e-06,3.772635000000000006e-06,1.828905586325402899e+00
5.835057000000000129e-06,3.707672389733333376e-06,3.777450000000000146e-06,1.847214662448656064e+00
5.838041999999999728e-06,3.711707711733332846e-06,3.782268999999999972e-06,1.865580905712077131e+00
5.841027000000000175e-06,3.715743033733333587e-06,3.787091000000000093e-06,1.883978131675909218e+00
5.844011000000000382e-06,3.719777003866667232e-06,3.791916000000000085e-06,1.902441829759226044e+00
5.846995999999999982e-06,3.723812325866666702e-06,3.796713000000000151e-06,1.920099679204971599e+00
5.849980999999999581e-06,3.727847647866666172e-06,3.801518000000000014e-06,1.937919329418770209e+00
5.852966000000000028e-06,3.731882969866666913e-06,3.806352000000000043e-06,1.956440973754742796e+00
5.855950999999999628e-06,3.735918291866666383e-06,3.811175999999999795e-06,1.974658429139284577e+00
5.859532999999999825e-06,3.740760678266666848e-06,3.816002000000000027e-06,1.971731716422925773e+00
5.859999999999999798e-06,3.741392000000000075e-06,3.816602537226617108e-06,1.970614872600009670e+00
5.863831000000000304e-06,3.746695647041667289e-06,3.821528999999999914e-06,1.958204502918403200e+00
5.868128999999999937e-06,3.752645810180555896e-06,3.828469000000000055e-06,1.980509436525257350e+00
5.873286999999999592e-06,3.759786559708333034e-06,3.835417000000000416e-06,1.971896153447392441e+00
5.879476000000000389e-06,3.768354628500000529e-06,3.843762999999999980e-06,1.961837176225470936e+00
5.886903000000000208e-06,3.778636587930555868e-06,3.853790999999999810e-06,1.950142394059354745e+00
5.895815999999999965e-06,3.790975769888888955e-06,3.865803999999999588e-06,1.935644696707609524e+00
5.904728000000000330e-06,3.803313567444444808e-06,3.880273000000000245e-06,1.983350979571680384e+00
5.913641000000000087e-06,3.815652749402777895e-06,3.894768999999999742e-06,2.031346418676482468e+00
5.922552999999999604e-06,3.827990546958332054e-06,3.909290000000000140e-06,2.079647532970643642e+00
5.932000000000000125e-06,3.841068999999999731e-06,3.922151557030665811e-06,2.067297906561547105e+00
5.933249000000000086e-06,3.842830335752314657e-06,3.923852000000000188e-06,2.064850158662598023e+00
5.946082999999999868e-06,3.860928800960647202e-06,3.941362999999999689e-06,2.040771150471359707e+00
5.958916999999999651e-06,3.879027266168980594e-06,3.962406000000000124e-06,2.104245093284724977e+00
5.971751000000000281e-06,3.897125731377314833e-06,3.983505999999999804e-06,2.168448312182408522e+00
5.984585000000000063e-06,3.915224196585648224e-06,4.004663000000000421e-06,2.233366538316762018e+00
5.997418999999999846e-06,3.933322661793980769e-06,4.025862000000000081e-06,2.298621716442821761e+00
6.010252999999999628e-06,3.951421127002314161e-06,4.047144000000000125e-06,2.365195629255740783e+00
6.018399999999999840e-06,3.962909999999999637e-06,4.060734605142189722e-06,2.409037148557131136e+00
6.023087999999999650e-06,3.969954329439999659e-06,4.068554999999999707e-06,2.423481323467423731e+00
6.035922000000000280e-06,3.989239082860000133e-06,4.090033000000000080e-06,2.464379068335143863e+00
6.048756000000000063e-06,4.008523836279999760e-06,4.111566000000000065e-06,2.506153706884440169e+00
6.061589999999999845e-06,4.027808589700000234e-06,4.133156000000000141e-06,2.548837021878678222e+00
6.074423999999999628e-06,4.047093343119999860e-06,4.154803999999999701e-06,2.592436535634409012e+00
6.087258000000000257e-06,4.066378096540000334e-06,4.176509000000000199e-06,2.636912872928080631e+00
6.100093000000000279e-06,4.085664352590000776e-06,4.198270999999999941e-06,2.682214831057813331e+00
6.112927000000000062e-06,4.104949106010000402e-06,4.220091000000000013e-06,2.728422064595280361e+00
6.118399999999999730e-06,4.113173000000000167e-06,4.229458725650615327e-06,2.749423346901842535e+00
6.125760999999999845e-06,4.126045548750000686e-06,4.242057999999999696e-06,2.734815300733724364e+00
6.138594999999999627e-06,4.148489006249999551e-06,4.264047999999999802e-06,2.710077225913035015e+00
6.151429000000000257e-06,4.170932463750000957e-06,4.286131000000000146e-06,2.687704511364659599e+00
6.164263000000000039e-06,4.193375921250000669e-06,4.308274999999999845e-06,2.666939291247637733e+00
6.177096999999999822e-06,4.215819378750000381e-06,4.330480999999999984e-06,2.647780263901391429e+00
6.189931999999999844e-06,4.238264585000000322e-06,4.352748999999999717e-06,2.630163489785406927e+00
6.202765999999999627e-06,4.260708042500000034e-06,4.375080000000000131e-06,2.614168369492674504e+00
6.215600000000000256e-06,4.283151500000000593e-06,4.397406999999999587e-06,2.598247103349746734e+00
6.218399999999999620e-06,4.288047999999999911e-06,4.402306454573786987e-06,2.595422552991011766e+00
6.228434000000000039e-06,4.306083412620000713e-06,4.419863999999999667e-06,2.574300643187187543e+00
6.241267999999999821e-06,4.329151629239999761e-06,4.442383999999999580e-06,2.548910016783777266e+00
6.254101999999999604e-06,4.352219845859999656e-06,4.464968999999999805e-06,2.525194556557954773e+00
6.266936999999999626e-06,4.375289859909999699e-06,4.487619000000000342e-06,2.503089947921172342e+00
6.279771000000000256e-06,4.398358076530000441e-06,4.510334999999999736e-06,2.482674202027106869e+00
6.292605000000000038e-06,4.421426293149999489e-06,4.533116999999999682e-06,2.463883170233642783e+00
6.305438999999999821e-06,4.444494509769999384e-06,4.555966000000000418e-06,2.446714708362639712e+00
6.318272999999999603e-06,4.467562726389999280e-06,4.578881000000000011e-06,2.431123971337117773e+00
6.318400000000000356e-06,4.467791000000000199e-06,4.579108568879540034e-06,2.430987761156711002e+00
6.331107000000000233e-06,4.491329319729999929e-06,4.601877999999999751e-06,2.402251434523032358e+00
6.343941000000000016e-06,4.515102892989999496e-06,4.624973000000000078e-06,2.375583749570010283e+00
6.356776000000000037e-06,4.538878318639999655e-06,4.648136999999999980e-06,2.350590814341322776e+00
6.369609999999999820e-06,4.562651891899999222e-06,4.671378999999999918e-06,2.327516309423848906e+00
6.382443999999999603e-06,4.586425465159998789e-06,4.694690000000000278e-06,2.306106150565883528e+00
6.395278000000000232e-06,4.610199038420000049e-06,4.718080000000000066e-06,2.286543712272789186e+00
6.408112000000000015e-06,4.633972611679999616e-06,4.741538000000000037e-06,2.268575899212458502e+00
6.418400000000000246e-06,4.653029999999999731e-06,4.760396126850553970e-06,2.255403205732522398e+00
6.420945999999999797e-06,4.657936931259998606e-06,4.765062999999999951e-06,2.248156398771671061e+00
6.433779999999999580e-06,4.682672027799998408e-06,4.788657999999999680e-06,2.213270862107949100e+00
6.446614999999999602e-06,4.707409051649998614e-06,4.812331000000000292e-06,2.180272893739056528e+00
6.459449000000000232e-06,4.732144148190000111e-06,4.836073999999999871e-06,2.149054208227578311e+00
6.472283000000000014e-06,4.756879244729999914e-06,4.859923999999999652e-06,2.120295611001319358e+00
6.485116999999999797e-06,4.781614341269999717e-06,4.883844000000000093e-06,2.093221215296810822e+00
6.497950999999999579e-06,4.806349437809998673e-06,4.907833000000000111e-06,2.067787599741095939e+00
6.510785000000000209e-06,4.831084534350000170e-06,4.931893000000000182e-06,2.044011612782353993e+00
6.518400000000000135e-06,4.845761000000000241e-06,4.946217624853914825e-06,2.030978668409915588e+00
6.523620000000000231e-06,4.856155168400000494e-06,4.956037000000000031e-06,2.015356858715936283e+00
6.536454000000000014e-06,4.881710485880000332e-06,4.980222999999999768e-06,1.978074357714492582e+00
6.549287999999999796e-06,4.907265803359999323e-06,5.004516999999999946e-06,1.943268384141778826e+00
6.562121999999999579e-06,4.932821120839999161e-06,5.028883000000000417e-06,1.910203103949748682e+00
6.574956000000000208e-06,4.958376438320000693e-06,5.053321000000000334e-06,1.878854750766864701e+00
6.587789999999999991e-06,4.983931755799999684e-06,5.077831999999999938e-06,1.849219198272023412e+00
6.600623999999999774e-06,5.009487073279999522e-06,5.102420000000000184e-06,1.821350000979940154e+00
6.613458999999999796e-06,5.035044381979999356e-06,5.127081000000000116e-06,1.795107547940060888e+00
6.618400000000000025e-06,5.044882999999999925e-06,5.136603031556802787e-06,1.785616505564463052e+00
6.626292999999999578e-06,5.061163891099999351e-06,5.151814000000000342e-06,1.759576508391043959e+00
6.639127000000000208e-06,5.087636582900000601e-06,5.176620999999999645e-06,1.718967200805294748e+00
6.651960999999999990e-06,5.114109274700000157e-06,5.201501999999999721e-06,1.680144029551455809e+00
6.664794999999999773e-06,5.140581966499999713e-06,5.226455000000000090e-06,1.643045496421577711e+00
6.677629000000000403e-06,5.167054658300000963e-06,5.251481000000000145e-06,1.607667279001850469e+00
6.690463999999999578e-06,5.193529412799999626e-06,5.276586999999999867e-06,1.574077849943538165e+00
6.703298000000000207e-06,5.220002104600000876e-06,5.301796999999999918e-06,1.542776824537021030e+00
6.716131999999999990e-06,5.246474796400000432e-06,5.327114000000000171e-06,1.513750289556404116e+00
6.718399999999999915e-06,5.251153000000000408e-06,5.331600872370266586e-06,1.508887748652901539e+00
6.728965999999999772e-06,5.273540769100000255e-06,5.352504000000000109e-06,1.475257765337491644e+00
6.741800000000000402e-06,5.300734090000001395e-06,5.377969000000000212e-06,1.436135277090641704e+00
6.754634000000000185e-06,5.327927410900000842e-06,5.403507000000000000e-06,1.398713633571662784e+00
6.767467999999999967e-06,5.355120731800000288e-06,5.429121000000000192e-06,1.363024846931941703e+00
6.780302999999999989e-06,5.382316171550000109e-06,5.454809999999999702e-06,1.328989065613643827e+00
6.793136999999999772e-06,5.409509492449999555e-06,5.480574999999999615e-06,1.296679774476219515e+00
6.805971000000000401e-06,5.436702813350001543e-06,5.506415999999999932e-06,1.266035596475064473e+00
6.818399999999999804e-06,5.463037999999999820e-06,5.531531605890602290e-06,1.238239438380189350e+00
6.818805000000000184e-06,5.463924941900000515e-06,5.532349999999999640e-06,1.236817231375439530e+00
6.831638999999999967e-06,5.492031145220000611e-06,5.558324999999999845e-06,1.192694827668393520e+00
6.844472999999999749e-06,5.520137348539999860e-06,5.584404000000000379e-06,1.150823820411283060e+00
6.857307999999999771e-06,5.548245741840000347e-06,5.610561000000000102e-06,1.110677847723244849e+00
6.870142000000000401e-06,5.576351945160001290e-06,5.636760999999999952e-06,1.071697998903956783e+00
6.882976000000000183e-06,5.604458148480001387e-06,5.663068000000000004e-06,1.034948750747803459e+00
6.895809999999999966e-06,5.632564351800000636e-06,5.689531000000000127e-06,1.001253850273414292e+00
6.908643999999999748e-06,5.660670555119999885e-06,5.716005999999999733e-06,9.680788452636307495e-01
6.918399999999999694e-06,5.682036000000000125e-06,5.736189228611499046e-06,9.440627994172229309e-01
6.921478000000000378e-06,5.688874608060001351e-06,5.742556999999999744e-06,9.348168758272386025e-01
6.934312000000000161e-06,5.717388804240000997e-06,5.769187000000000029e-06,8.978422048028437130e-01
6.947147000000000183e-06,5.745905222190001353e-06,5.795896999999999982e-06,8.625373744564237555e-01
6.959980999999999965e-06,5.774419418370000999e-06,5.822708000000000393e-06,8.293148416509876775e-01
6.972814999999999748e-06,5.802933614549999797e-06,5.849598999999999625e-06,7.977535802026742839e-01
6.985649000000000377e-06,5.831447810730001984e-06,5.876570000000000217e-06,7.678320733012323762e-01
6.998483000000000160e-06,5.859962006910000783e-06,5.903620999999999630e-06,7.395290634341000757e-01
7.011316999999999943e-06,5.888476203090000429e-06,5.930752000000000404e-06,7.128235493576526860e-01
7.018399999999999583e-06,5.904212999999999878e-06,5.945770675315567554e-06,6.989451424370992649e-01
7.024150999999999725e-06,5.917526507490000306e-06,5.957964999999999630e-06,6.787299440328925515e-01
7.036985999999999747e-06,5.947239404139999933e-06,5.985227000000000421e-06,6.346893085258167311e-01
7.049820000000000377e-06,5.976949985800001291e-06,6.012601000000000067e-06,5.929383007453641330e-01
7.062654000000000159e-06,6.006660567460000108e-06,6.040055999999999621e-06,5.528993860321744780e-01
7.075487999999999942e-06,6.036371149119999773e-06,6.067594000000000406e-06,5.145837193457675207e-01
7.088321999999999725e-06,6.066081730779998590e-06,6.095214999999999883e-06,4.779695091969896614e-01
7.101156000000000354e-06,6.095792312439999948e-06,6.122880999999999967e-06,4.424173450374099814e-01
7.113991000000000376e-06,6.125505209090000422e-06,6.150679000000000306e-06,4.092847457979823522e-01
7.118400000000000320e-06,6.135711999999999879e-06,6.158673085838582620e-06,3.728252095630806839e-01
7.129391999999999655e-06,6.162021351999998298e-06,6.178603000000000312e-06,2.683721223066445893e-01
7.144792999999999781e-06,6.198883645499998386e-06,6.212151999999999946e-06,2.135870870513400244e-01
7.160192999999999667e-06,6.235743545499998632e-06,6.245863999999999633e-06,1.620344999507034034e-01
